id,HetGNN,KGAT,NIRec
u1025,0.05,0.15,0.7
u1026,0,0.1,0.8
u1027,0.05,0.2,0.8
u1028,0.05,0.05,0.75
u1029,0.05,0,0.95
u1030,0.15,0.05,0.85
u1031,0,0,0.65
u1032,0,0.05,0.8
u1033,0,0,0.8
u1034,0,0.05,0.85
u1035,0.05,0,0.85
u1036,0.05,0,0.85
u1037,0.05,0,0.75
u1038,0,0.1,0.8
u1039,0,0,0.7
u1040,0.05,0,0.8
u1041,0.05,0.1,0.7
u1042,0.05,0.1,0.9
u1043,0,0.1,0.85
u1044,0,0.05,0.7
u1045,0.05,0.05,0.9
u1046,0,0.05,0.65
u1047,0,0.05,0.7
u1048,0,0,0.75
u1049,0.05,0.05,0.85
u1050,0.05,0,0.8
u1051,0.15,0.05,0.85
u1052,0,0.1,0.8
u1053,0.05,0.1,0.85
u1054,0,0.05,0.65
u1055,0.1,0.05,0.85
u1056,0,0,0.7
u1057,0,0,0.3
u1058,0.05,0,0.95
u1059,0.05,0.15,0.85
u1060,0.05,0.05,0.85
u1061,0.05,0.1,0.95
u1062,0.05,0,0.8
u1063,0.05,0.05,0.95
u1064,0.05,0.05,0.75
u1065,0.05,0.1,0.9
u1066,0,0,0.95
u1067,0.15,0.05,1
u1068,0.05,0,0.85
u1069,0.05,0.05,0.95
u1070,0.1,0.15,1
u1071,0.15,0.05,0.95
u1072,0.05,0,0.7
u1073,0.05,0.15,0.8
u1074,0.1,0.05,0.8
u1075,0.1,0,0.8
u1076,0,0.05,0.9
u1077,0.05,0,0.85
u1078,0.1,0.05,0.9
u1079,0.1,0.05,0.9
u1080,0,0,0.6
u1081,0.1,0.05,1
u1082,0.05,0,0.75
u1083,0,0.1,0.75
u1084,0,0.05,0.75
u1085,0.2,0,0.7
u1086,0.05,0.05,0.85
u1087,0.1,0.05,0.85
u1088,0.15,0.05,0.95
u1089,0,0.15,0.6
u1090,0,0.1,0.9
u1091,0.1,0,1
u1092,0.1,0.05,0.95
u1093,0.1,0.05,0.7
u1094,0.05,0,0.75
u1095,0,0,0.631578947
u1096,0.1,0.05,0.95
u1097,0,0.05,0.9
u1098,0.05,0.05,0.9
u1099,0.05,0,0.75
u1100,0,0.05,0.9
u1101,0,0.05,0.8
u1102,0,0,0
u1103,0,0.05,0.8
u1104,0.05,0,0.8
u1105,0.05,0.05,0.85
u1106,0,0.05,0.85
u1107,0.1,0,0.9
u1108,0.05,0.05,0.8
u1109,0.05,0,0.75
u1110,0.05,0.1,0.9
u1111,0,0.05,0.65
u1112,0.1,0.1,0.95
u1113,0.1,0,0.85
u1114,0,0.1,0.85
u1115,0,0.05,0.9
u1116,0,0,0.8
u1117,0,0,0.9
u1118,0,0.1,0.7
u1119,0.1,0.15,0.85
u1120,0.1,0.05,0.75
u1121,0,0.05,1
u1122,0,0,0.75
u1123,0,0.1,0.75
u1124,0.05,0.1,0.8
u1125,0,0.1,1
u1126,0.1,0.1,0.9
u1127,0.05,0.1,0.95
u1128,0.05,0,0.9
u1129,0.05,0,0.8
u1130,0.05,0.05,0.75
u1131,0,0.05,0.9
u1132,0,0.05,1
u1133,0.05,0.05,0.7
u1134,0.05,0.05,0.9
u1135,0.05,0.05,0.7
u1136,0,0.05,0.8
u1137,0.05,0.05,0.8
u1138,0.1,0,0.85
u1139,0,0,0.85
u1140,0,0,0.65
u1141,0.05,0.1,0.9
u1142,0.2,0.1,0.9
u1143,0.1,0.2,1
u1144,0.05,0.1,0.9
u1145,0,0.05,0.7
u1146,0.05,0.1,0.85
u1147,0,0,0.9
u1148,0.05,0,0.95
u1149,0.05,0.15,0.8
u1150,0.15,0.05,0.8
u1151,0.2,0.15,0.8
u1152,0.05,0,0.85
u1153,0.05,0.05,0.85
u1154,0.05,0,0.9
u1155,0.05,0.05,0.8
u1156,0,0,0.8
u1157,0,0.15,0.85
u1158,0.05,0.05,0.7
u1159,0.05,0.1,0.95
u1160,0.1,0.15,0.95
u1161,0.05,0,0.7
u1162,0.05,0,0.85
u1163,0.05,0.1,0.9
u1164,0.05,0,0.95
u1165,0,0.05,0.65
u1166,0,0.05,0.75
u1167,0.05,0.05,0.9
u1168,0.05,0.05,0.95
u1169,0.1,0,0.9
u1170,0,0.05,0.8
u1171,0.05,0.1,0.75
u1172,0.05,0,0.75
u1173,0,0.1,0.75
u1174,0,0,0.7
u1175,0,0,0.85
u1176,0,0,0.9
u1177,0.05,0.1,0.9
u1178,0,0.05,0.85
u1179,0.05,0.1,0.8
u1180,0.1,0.05,0.95
u1181,0.15,0,0.9
u1182,0.05,0.2,0.9
u1183,0,0,0.85
u1184,0,0.05,0.9
u1185,0.15,0.05,0.9
u1186,0,0.05,0.85
u1187,0.1,0.05,0.95
u1188,0.05,0,0.8
u1189,0,0.15,0.8
u1190,0,0.2,0.9
u1191,0,0.05,0.85
u1192,0.1,0.15,0.95
u1193,0.1,0,0.85
u1194,0.1,0.05,0.8
u1195,0.05,0.05,0.7
u1196,0,0.1,0.7
u1197,0,0,0.75
u1198,0.05,0,0.85
u1199,0,0.1,0.8
u1200,0.05,0,0.9
u1201,0.05,0.1,0.8
u1202,0,0.1,0.7
u1203,0,0.1,0.95
u1204,0,0,1
u1205,0,0,0.9
u1206,0.15,0.15,0.8
u1207,0,0.05,0.95
u1208,0.05,0.05,0.75
u1209,0,0,0.65
u1210,0.05,0.05,0.85
u1211,0.1,0,0.85
u1212,0,0.1,0.85
u1213,0.1,0,0.9
u1214,0,0.1,0.75
u1215,0.15,0.05,0.9
u1216,0.05,0.2,0.85
u1217,0.05,0.1,1
u1218,0,0,0.85
u1219,0,0,0.7
u1220,0,0.1,0.75
u1221,0.1,0,0.8
u1222,0.1,0.05,1
u1223,0.05,0.1,0.8
u1224,0,0.05,0.7
u1225,0,0.05,0.95
u1226,0.15,0.1,0.7
u1227,0.05,0.1,0.85
u1228,0.1,0,0.8
u1229,0.05,0.05,0.85
u1230,0.1,0,0.8
u1231,0.1,0.1,0.85
u1232,0.05,0,0.9
u1233,0.05,0.05,0.9
u1234,0.15,0.05,0.75
u1235,0,0,0.85
u1236,0,0.05,0.8
u1237,0.05,0.2,0.95
u1238,0.05,0,0.75
u1239,0,0.1,0.8
u1240,0,0,0.6
u1241,0,0,0.35
u1242,0,0.05,0.85
u1243,0.05,0.15,0.75
u1244,0,0,0.75
u1245,0.05,0,0.9
u1246,0,0,0.9
u1247,0.05,0.15,0.95
u1248,0.05,0,0.85
u1249,0,0,0.9
u1250,0.05,0.1,0.95
u1251,0.1,0,0.75
u1252,0.05,0.05,0.8
u1253,0.05,0,0.7
u1254,0.1,0.2,0.7
u1255,0,0,0.9
u1256,0.05,0.2,0.8
u1257,0.05,0,0.95
u1258,0,0,0.85
u1259,0.05,0,0.7
u1260,0.05,0.05,0.9
u1261,0.05,0,0.6
u1262,0.05,0,1
u1263,0.1,0.05,0.85
u1264,0,0,0.8
u1265,0,0,0.65
u1266,0.05,0,0.9
u1267,0.05,0.05,0.85
u1268,0,0,0.45
u1269,0.05,0.05,0.75
u1270,0,0,0.75
u1271,0.1,0.1,0.95
u1272,0.05,0.2,0.9
u1273,0,0,0.65
u1274,0,0.1,0.85
u1275,0,0,0.7
u1276,0.05,0,0.9
u1277,0,0,0.8
u1278,0,0.1,0.9
u1279,0,0,0.7
u1280,0,0,0.7
u1281,0.15,0.05,0.9
u1282,0.05,0,0.85
u1283,0,0.1,0.7
u1284,0.05,0.05,0.65
u1285,0.05,0.1,0.9
u1286,0,0.25,0.95
u1287,0,0,0.85
u1288,0.1,0.1,0.75
u1289,0.05,0,0.95
u1290,0.1,0.05,0.85
u1291,0.05,0.05,0.8
u1292,0,0,0.5
u1293,0,0.1,0.75
u1294,0,0,0.85
u1295,0,0,0.9
u1296,0,0,0.6
u1297,0,0.1,0.95
u1298,0.1,0,0.9
u1299,0,0.1,0.9
u1300,0.15,0,0.85
u1301,0.05,0.25,0.8
u1302,0,0,1
u1303,0.1,0,0.7
u1304,0,0.05,0.75
u1305,0.05,0,0.85
u1306,0,0,0.8
u1307,0,0.05,0.8
u1308,0.05,0.1,0.65
u1309,0.05,0.1,0.95
u1310,0,0,0.8
u1311,0.1,0,0.666666667
u1312,0.05,0.15,0.85
u1313,0.05,0.05,0.8
u1314,0.1,0.05,0.85
u1315,0,0.15,0.9
u1316,0.1,0,0.8
u1317,0,0,0.55
u1318,0.05,0,0.75
u1319,0.15,0.05,0.55
u1320,0,0.05,0.55
u1321,0.1,0,0.65
u1322,0,0,0.75
u1323,0.05,0,0.85
u1324,0.1,0.05,0.9
u1325,0,0,0.8
u1326,0.05,0.2,0.85
u1327,0,0,0.75
u1328,0,0.05,0.85
u1329,0,0,0.75
u1330,0,0.05,0.85
u1331,0,0,0.9
u1332,0,0.1,0.7
u1333,0,0.1,0.65
u1334,0,0.1,0.8
u1335,0,0,0.55
u1336,0.05,0.05,0.95
u1337,0,0,0.85
u1338,0.05,0.1,0.85
u1339,0,0,0.8
u1340,0,0.05,0.65
u1341,0,0,0.85
u1342,0,0,0.85
u1343,0.1,0.05,0.7
u1344,0,0.05,0.7
u1345,0,0,0.4
u1346,0,0.1,0.85
u1347,0.05,0,0.45
u1348,0.05,0,0.85
u1349,0.05,0,0.85
u1350,0,0,0
u1351,0.1,0.05,0.85
u1352,0,0.05,0.9
u1353,0.2,0.05,1
u1354,0.1,0.05,0.9
u1355,0,0,0.7
u1356,0.1,0,0.9
u1357,0,0,0.85
u1358,0,0,0.75
u1359,0.1,0,0.85
u1360,0.05,0.05,0.85
u1361,0,0,0.6
u1362,0,0,0.75
u1363,0.05,0.05,0.85
u1364,0.05,0,0.85
u1365,0,0.15,0.65
u1366,0,0.05,0.8
u1367,0.05,0,0.75
u1368,0.1,0.05,0.75
u1369,0,0,0.75
u1370,0,0.05,0.75
u1371,0,0,0.9
u1372,0.1,0,0.85
u1373,0,0.05,0.75
u1374,0.05,0.1,0.7
u1375,0,0.05,0.8
u1376,0,0.2,0.444444444
u1377,0,0,0.85
u1378,0.05,0.05,0.85
u1379,0,0,0.75
u1380,0,0.05,0.9
u1381,0,0.2,0.9
u1382,0,0,0.65
u1383,0,0,0.8
u1384,0,0.1,0.45
u1385,0.05,0,0.85
u1386,0,0.1,0.9
u1387,0.1,0.05,0.75
u1388,0,0.05,0.9
u1389,0.05,0.05,0.210526316
u1390,0,0.1,0.8
u1391,0,0,0.8
u1392,0,0.15,0.95
u1393,0.05,0.05,0.9
u1394,0.1,0.05,0.65
u1395,0.05,0.15,0.8
u1396,0.05,0,0.9
u1397,0.05,0,0.578947368
u1398,0.05,0.05,0.85
u1399,0,0.05,0.95
u1400,0.05,0.05,0.9
u1401,0,0,0.8
u1402,0,0,0.55
u1403,0.05,0.05,0.75
u1404,0.05,0.15,0.7
u1405,0,0.05,0.45
u1406,0.05,0,0.75
u1407,0.05,0.05,0.75
u1408,0,0,0.95
u1409,0,0,0.85
u1410,0,0.05,0.85
u1411,0.05,0.05,0.9
u1412,0,0,0.65
u1413,0,0,0.7
u1414,0.05,0,0.85
u1415,0,0.1,0.8
u1416,0.1,0.05,0.7
u1417,0.1,0,0.9
u1418,0.05,0.05,0.85
u1419,0,0.1,0.7
u1420,0,0.05,0.8
u1421,0,0,0.85
u1422,0,0,0.7
u1423,0.1,0,1
u1424,0.15,0.05,0.9
u1425,0.05,0.05,0.85
u1426,0.05,0.05,0.45
u1427,0,0,0.071428571
u1428,0.05,0,0.95
u1429,0,0,0.9
u1430,0.05,0,0.75
u1431,0.1,0,0.9
u1432,0.05,0,0.9
u1433,0,0,0.7
u1434,0.2,0,0.85
u1435,0.05,0.1,0.65
u1436,0.05,0,0.9
u1437,0.05,0,0.9
u1438,0,0,0.85
u1439,0,0.1,0.8
u1440,0.05,0,0.9
u1441,0,0.05,0.8
u1442,0.05,0.05,0.4
u1443,0.05,0,0.55
u1444,0.2,0,0.75
u1445,0.05,0.05,0.85
u1446,0.15,0,0.75
u1447,0,0.1,0.8
u1448,0.1,0,0.75
u1449,0,0.05,0.5
u1450,0,0,0.65
u1451,0,0.05,0.7
u1452,0.05,0,0.75
u1453,0,0,0.75
u1454,0.05,0.05,0.95
u1455,0.15,0.2,0.9
u1456,0,0,0.8
u1457,0.05,0,0.8
u1458,0,0.05,0.8
u1459,0,0,0.75
u1460,0.1,0.05,0.8
u1461,0.05,0,0.65
u1462,0,0,0
u1463,0.15,0.05,0.9
u1464,0.05,0,0.9
u1465,0,0,0.55
u1466,0.05,0,0.8
u1467,0,0,0.75
u1468,0.1,0.05,1
u1469,0,0,0.9
u1470,0,0.05,0.7
u1471,0,0,0.9
u1472,0,0,0.8
u1473,0.05,0.1,0.7
u1474,0,0,0.9
u1475,0.05,0.1,0.9
u1476,0.1,0.05,0.85
u1477,0,0.05,0.75
u1478,0,0.1,0.9
u1479,0.05,0,0.85
u1480,0,0.05,0.75
u1481,0.1,0,0.55
u1482,0.05,0.1,0.95
u1483,0,0.05,0.9
u1484,0,0.05,0.5
u1485,0,0,0.5
u1486,0,0.05,0.8
u1487,0.05,0.05,0.85
u1488,0.05,0,0.9
u1489,0.05,0,0.8
u1490,0,0,0.7
u1491,0.1,0.1,1
u1492,0,0,0.611111111
u1493,0,0,0.75
u1494,0.1,0,0.8
u1495,0,0,0.5
u1496,0.05,0,0.85
u1497,0,0.05,0.85
u1498,0,0.05,0.8
u1499,0,0,0.9
u1500,0,0,0.9
u1501,0.05,0,0.9
u1502,0.05,0.1,0.75
u1503,0.05,0.05,0.75
u1504,0.1,0.05,0.9
u1505,0.05,0,0.6
u1506,0,0.05,0.6
u1507,0.05,0,0.75
u1508,0.05,0,0.9
u1509,0.05,0,0.8
u1510,0.05,0.1,0.85
u1511,0,0,0.85
u1512,0,0,0.6
u1513,0.05,0,0.75
u1514,0,0,0.65
u1515,0,0,0.8
u1516,0.05,0,0.9
u1517,0,0,0.65
u1518,0,0,0.083333333
u1519,0.05,0,0.85
u1520,0.05,0,0.95
u1521,0.05,0.05,0.8
u1522,0.05,0.2,0.85
u1523,0.1,0,0.9
u1524,0,0.1,0.9
u1525,0.05,0.05,0.6
u1526,0.05,0,0.9
u1527,0,0,0.55
u1528,0.05,0.05,0.8
u1529,0.05,0,0.75
u1530,0.05,0,0.65
u1531,0,0.05,0.85
u1532,0,0.05,0.8
u1533,0,0.1,0.85
u1534,0.05,0.1,0.6
u1535,0,0.05,0.85
u1536,0,0.05,0.85
u1537,0.05,0,0.9
u1538,0.05,0.05,0.9
u1539,0.1,0,0.9
u1540,0.05,0.05,0.7
u1541,0.05,0.05,0.466666667
u1542,0.05,0,0.75
u1543,0,0.05,0.35
u1544,0,0,0.6
u1545,0,0,0.75
u1546,0,0,0.85
u1547,0,0,0.8
u1548,0,0.05,0.85
u1549,0.1,0,0.85
u1550,0,0.05,0.85
u1551,0.05,0,0.4
u1552,0,0,0.85
u1553,0,0.05,0.75
u1554,0,0,0.8
u1555,0.1,0.05,0.9
u1556,0,0,0.9
u1557,0.1,0,0.8
u1558,0,0.05,0.65
u1559,0,0,0.95
u1560,0,0,0.75
u1561,0.15,0,0.95
u1562,0.05,0.15,0.75
u1563,0,0,0.6
u1564,0,0.1,0.6
u1565,0.05,0,0.7
u1566,0.15,0.1,0.8
u1567,0.1,0,0.75
u1568,0.05,0,0.75
u1569,0.05,0,0.35
u1570,0,0,0.352941176
u1571,0,0.1,0.8
u1572,0.05,0.1,0.7
u1573,0.05,0,0.7
u1574,0,0.15,0.8
u1575,0.05,0.05,0.85
u1576,0.1,0,0.85
u1577,0,0.05,0.7
u1578,0.05,0.2,1
u1579,0,0,0.7
u1580,0,0.1,0.5
u1581,0.05,0.05,0.75
u1582,0.05,0,0.75
u1583,0,0,0.75
u1584,0,0,0.5
u1585,0.1,0,0.9
u1586,0.05,0,0.8
u1587,0.05,0.1,0.9
u1588,0,0,0.7
u1589,0,0.05,0.8
u1590,0.1,0.1,0.75
u1591,0.05,0,0.6
u1592,0,0.05,0.85
u1593,0.05,0.1,0.65
u1594,0,0.05,0.65
u1595,0.05,0,0.8
u1596,0,0.05,0.7
u1597,0.15,0.05,0.75
u1598,0.1,0,0.95
u1599,0,0.05,0.95
u1600,0,0.05,0.8
u1601,0.15,0.05,0.7
u1602,0,0,0.7
u1603,0,0.05,0.75
u1604,0.05,0.05,0.9
u1605,0,0,0.75
u1606,0,0,0.75
u1607,0,0,0.75
u1608,0,0,0.85
u1609,0,0,0.7
u1610,0.1,0.1,0.8
u1611,0,0,0.8
u1612,0.1,0,0.8
u1613,0,0,0
u1614,0,0,0.8
u1615,0,0.05,0.8
u1616,0.05,0.1,0.75
u1617,0,0,0.6
u1618,0.05,0.05,0.7
u1619,0.1,0.05,0.85
u1620,0,0.05,0.95
u1621,0,0,0.9
u1622,0,0.05,0.85
u1623,0,0.1,0.8
u1624,0.15,0,0.85
u1625,0.05,0,0.45
u1626,0.05,0.05,0.8
u1627,0,0,0.75
u1628,0,0,0.7
u1629,0,0.05,0.65
u1630,0,0.05,0.85
u1631,0.05,0.05,0.9
u1632,0,0.1,0.8
u1633,0.15,0.1,0.85
u1634,0,0.05,0.85
u1635,0.05,0.05,0.85
u1636,0.05,0.05,0.7
u1637,0,0,0.65
u1638,0.05,0,0.7
u1639,0,0,0.95
u1640,0.05,0,0.75
u1641,0,0,0.65
u1642,0,0,0.7
u1643,0.15,0,0.8
u1644,0,0,0.75
u1645,0.1,0,0.65
u1646,0,0.1,0.65
u1647,0,0,0.6
u1648,0.05,0,0.85
u1649,0,0.1,0.65
u1650,0,0.05,0.75
u1651,0,0,0.8
u1652,0,0,0.7
u1653,0,0,0.65
u1654,0,0,0.6
u1655,0.1,0,0.7
u1656,0.05,0,0.85
u1657,0,0,0.466666667
u1658,0.05,0,0.9
u1659,0.05,0.05,0.75
u1660,0.05,0,0.65
u1661,0.05,0,0.85
u1662,0,0.1,0.8
u1663,0.05,0.1,0.95
u1664,0,0,0.75
u1665,0,0.05,0.8
u1666,0,0,0.7
u1667,0.05,0,0.7
u1668,0,0,0.85
u1669,0.05,0.05,0.75
u1670,0,0,0.75
u1671,0.05,0.2,0.75
u1672,0,0,0.55
u1673,0.05,0.1,0.85
u1674,0.1,0,0.85
u1675,0.05,0,0.65
u1676,0.05,0.15,0.95
u1677,0.05,0.05,0.9
u1678,0,0,0.75
u1679,0,0,0.75
u1680,0,0.05,0.6
u1681,0.05,0.05,0.8
u1682,0,0,0.7
u1683,0,0.1,0.95
u1684,0,0.05,0.75
u1685,0,0,1
u1686,0,0,0.4375
u1687,0,0.05,0.15
u1688,0,0.05,0.8
u1689,0,0,1
u1690,0,0,0.65
u1691,0.05,0,0.7
u1692,0,0.05,0.8
u1693,0.15,0,0.75
u1694,0.05,0.05,0.95
u1695,0,0,0.75
u1696,0,0,0.4
u1697,0.05,0.05,0.8
u1698,0.1,0,0.75
u1699,0.05,0.1,0.95
u1700,0.05,0.05,1
u1701,0,0.1,0.95
u1702,0,0,0.7
u1703,0,0,0.85
u1704,0,0,0.9
u1705,0,0.05,0.9
u1706,0,0.05,0.7
u1707,0,0.05,0.6
u1708,0.05,0.1,0.75
u1709,0.05,0.05,0.9
u1710,0.05,0.05,0.7
u1711,0.1,0,0.7
u1712,0,0,0.75
u1713,0.2,0.15,0.85
u1714,0,0,0.9
u1715,0.05,0.05,0.75
u1716,0.05,0.05,0.85
u1717,0.1,0,0.7
u1718,0,0,0.95
u1719,0,0,0.7
u1720,0.05,0.05,0.95
u1721,0.05,0,0.85
u1722,0,0.05,0.9
u1723,0,0.1,0.95
u1724,0.05,0.05,0.9
u1725,0.1,0,0.3
u1726,0.1,0.1,0.95
u1727,0.1,0,0.95
u1728,0,0,0.7
u1729,0.05,0.05,0.75
u1730,0.05,0,1
u1731,0.1,0.05,0.95
u1732,0,0.05,0.85
u1733,0.05,0,0.9
u1734,0.05,0.05,0.85
u1735,0,0.05,0.8
u1736,0,0.05,0.9
u1737,0,0.05,0.75
u1738,0.05,0,0.9
u1739,0,0.05,0.7
u1740,0.1,0.1,0.95
u1741,0.05,0.1,0.8
u1742,0.05,0,0.8
u1743,0.1,0.05,0.75
u1744,0.05,0.05,0.8
u1745,0.1,0,0.7
u1746,0.1,0.1,0.75
u1747,0.05,0.05,0.95
u1748,0,0.1,0.95
u1749,0.05,0.05,0.9
u1750,0,0,0.7
u1751,0,0.1,0.95
u1752,0,0,0.75
u1753,0,0,0.9
u1754,0,0.1,0.9
u1755,0.05,0,0.95
u1756,0,0.15,0.45
u1757,0,0.1,0.8
u1758,0.05,0.05,0.9
u1759,0.05,0.05,0.8
u1760,0,0.1,0.75
u1761,0.2,0.15,1
u1762,0,0,0.95
u1763,0.05,0.05,0.8
u1764,0.05,0.05,0.8
u1765,0.05,0.15,0.95
u1766,0,0.1,0.8
u1767,0.05,0,0.95
u1768,0.05,0.05,0.8
u1769,0.05,0.05,0.85
u1770,0,0,0.9
u1771,0,0.05,0.65
u1772,0.1,0.1,0.9
u1773,0,0.1,0.85
u1774,0.05,0.05,0.9
u1775,0,0.1,0.85
u1776,0.05,0.05,0.8
u1777,0.05,0,0.95
u1778,0.2,0.05,0.9
u1779,0.05,0,0.85
u1780,0.1,0.2,0.9
u1781,0,0.05,1
u1782,0,0.2,0.95
u1783,0,0.05,0.75
u1784,0.15,0.05,0.9
u1785,0.05,0.05,0.7
u1786,0,0.2,0.9
u1787,0.05,0.15,0.85
u1788,0.1,0,0.85
u1789,0.05,0.05,0.85
u1790,0.05,0,0.95
u1791,0,0.15,0.6
u1792,0,0,0.7
u1793,0,0.1,0.7
u1794,0,0.05,1
u1795,0.1,0.1,0.9
u1796,0.05,0.05,0.75
u1797,0,0,0.65
u1798,0,0,0.85
u1799,0.05,0.05,0.8
u1800,0.05,0.1,0.85
u1801,0.05,0.05,0.45
u1802,0.05,0.1,1
u1803,0.05,0,0.65
u1804,0.05,0.05,0.9
u1805,0.1,0.1,0.85
u1806,0,0.05,0.375
u1807,0.05,0.1,0.8
u1808,0,0,0.85
u1809,0.05,0,0.6
u1810,0.1,0,0.8
u1811,0.05,0.15,0.8
u1812,0.05,0.05,1
u1813,0.05,0.05,0.9
u1814,0.05,0.05,0.65
u1815,0,0.05,0.9
u1816,0.1,0,0.9
u1817,0,0.05,0.8
u1818,0.1,0,0.75
u1819,0,0,0.75
u1820,0,0.1,0.85
u1821,0.05,0.05,0.9
u1822,0,0,0.15
u1823,0,0,0.85
u1824,0.05,0.05,0.55
u1825,0,0.1,0.75
u1826,0.05,0.1,0.7
u1827,0.05,0.05,0.9
u1828,0.05,0,0.8
u1829,0,0.05,0.8
u1830,0,0.05,0.95
u1831,0.1,0,0.95
u1832,0.1,0.05,0.95
u1833,0.05,0.05,0.7
u1834,0.1,0,0.95
u1835,0.1,0,0.85
u1836,0,0.25,0.8
u1837,0.15,0,0.95
u1838,0,0.1,0.8
u1839,0.05,0.05,0.7
u1840,0,0.05,0.9
u1841,0,0,0.65
u1842,0.05,0,0.9
u1843,0.05,0.1,0.55
u1844,0,0,0.7
u1845,0.05,0.05,0.95
u1846,0,0,0.9
u1847,0.1,0.1,0.95
u1848,0.1,0,0.8
u1849,0.1,0.05,0.9
u1850,0,0.05,0.9
u1851,0.1,0.05,1
u1852,0,0.05,0.7
u1853,0.05,0,0.9
u1854,0.05,0.05,1
u1855,0,0,0.9
u1856,0.1,0.05,0.9
u1857,0.1,0.05,0.65
u1858,0.05,0,0.8
u1859,0,0.05,0.65
u1860,0,0.05,0.95
u1861,0.05,0.05,0.8
u1862,0,0.05,0.8
u1863,0.05,0.05,0.8
u1864,0.05,0.05,0.8
u1865,0.05,0.1,0.75
u1866,0.05,0.1,0.85
u1867,0.05,0,0.85
u1868,0,0,1
u1869,0,0.1,0.85
u1870,0,0,0.9
u1871,0,0,0.7
u1872,0,0.1,0.85
u1873,0,0.05,0.85
u1874,0.1,0,1
u1875,0,0.05,0.8
u1876,0,0.1,0.75
u1877,0,0,0.85
u1878,0,0.05,0.9
u1879,0,0,0.75
u1880,0,0,0.8
u1881,0.1,0.05,0.8
u1882,0,0.1,0.8
u1883,0.05,0.05,0.6
u1884,0.05,0.1,0.65
u1885,0,0.1,0.75
u1886,0,0.05,0.8
u1887,0.05,0.05,0.8
u1888,0,0,0.9
u1889,0,0.05,0.9
u1890,0.1,0.05,0.9
u1891,0,0.05,0.8
u1892,0,0,0.95
u1893,0,0,0.8
u1894,0.1,0.1,0.95
u1895,0,0.15,0.7
u1896,0.1,0,0.85
u1897,0.05,0.25,0.85
u1898,0,0,0.8
u1899,0.05,0.05,0.8
u1900,0.1,0.05,0.8
u1901,0.05,0.1,0.75
u1902,0,0.05,0.75
u1903,0.15,0.05,0.8
u1904,0,0,0.8
u1905,0.05,0.05,0.6
u1906,0,0.15,0.8
u1907,0.1,0,0.9
u1908,0,0.15,0.95
u1909,0.1,0,0.75
u1910,0,0.1,0.65
u1911,0.05,0.1,0.9
u1912,0.1,0.1,0.7
u1913,0,0.1,0.75
u1914,0.05,0.1,0.95
u1915,0.1,0,0.95
u1916,0,0.1,0.75
u1917,0,0.05,0.85
u1918,0.05,0,0.6
u1919,0.1,0.05,0.9
u1920,0.05,0,0.8
u1921,0,0.05,0.85
u1922,0,0,1
u1923,0.05,0,0.8
u1924,0.05,0.1,0.65
u1925,0.05,0.15,0.95
u1926,0.05,0.05,0.95
u1927,0.05,0,0.9
u1928,0,0.05,0.9
u1929,0,0.05,0.85
u1930,0.05,0,0.9
u1931,0,0,0.8
u1932,0.1,0,0.9
u1933,0,0.05,0.6
u1934,0.05,0.05,0.95
u1935,0.05,0,0.95
u1936,0.1,0.1,0.6
u1937,0.05,0,0.85
u1938,0,0,0.65
u1939,0,0,0.75
u1940,0,0.1,0.9
u1941,0,0.05,0.95
u1942,0,0.15,0.9
u1943,0,0,0.85
u1944,0,0,0.8
u1945,0,0,0.65
u1946,0.05,0.05,0.85
u1947,0,0.1,0.7
u1948,0,0,0.95
u1949,0.15,0,0.9
u1950,0,0.05,0.8
u1951,0,0,0.8
u1952,0.05,0.05,0.85
u1953,0,0,0.65
u1954,0.1,0.05,0.9
u1955,0.05,0,0.8
u1956,0.1,0.05,0.8
u1957,0.05,0.15,0.75
u1958,0.05,0,0.8
u1959,0,0,0.7
u1960,0.05,0.05,0.85
u1961,0.05,0,0.3
u1962,0,0.1,0.85
u1963,0.1,0.05,0.65
u1964,0.15,0,0.85
u1965,0,0,0.65
u1966,0.1,0,1
u1967,0.05,0,0.85
u1968,0,0.05,0.7
u1969,0,0.15,0.95
u1970,0,0,0.6
u1971,0.05,0.15,0.65
u1972,0.05,0.05,0.8
u1973,0,0.1,0.55
u1974,0,0.05,0.85
u1975,0,0,0.7
u1976,0.05,0,0.75
u1977,0,0,0.8
u1978,0,0.2,0.7
u1979,0,0.05,0.8
u1980,0.05,0,0.7
u1981,0,0,0.7
u1982,0.05,0,0.8
u1983,0,0.05,0.85
u1984,0,0.05,0.6
u1985,0,0,0.7
u1986,0.1,0,0.95
u1987,0,0,0.6
u1988,0,0,0.8
u1989,0.05,0.2,0.7
u1990,0,0,0.7
u1991,0,0,0.65
u1992,0.15,0.05,0.7
u1993,0.05,0,0.7
u1994,0.2,0.15,0.95
u1995,0.1,0.05,0.9
u1996,0.2,0,0.9
u1997,0,0,0.85
u1998,0.05,0.05,0.8
u1999,0,0,0.8
u2000,0,0,0.85
u2001,0.05,0,0.65
u2002,0.05,0.1,0.95
u2003,0,0,0.95
u2004,0.1,0,0.8
u2005,0,0,0.55
u2006,0,0,0.333333333
u2007,0,0.05,0.85
u2008,0,0,0.7
u2009,0,0.05,0.9
u2010,0.05,0,0.75
u2011,0,0.05,0.9
u2012,0.05,0,1
u2013,0,0,0.65
u2014,0.05,0,0.6
u2015,0.05,0.05,0.75
