id,HetGNN,KGAT,NIRec
u1856,0.6028,0.004,0.0298
u1857,0.539,0.0026,0.0188
u1858,0.6432,0.0024,0.0201
u1859,0.3887,0.0023,0.0152
u1860,0.5924,0.0128,0.0253
u1861,0.4297,0.0051,0.0226
u1862,0.63,0.0018,0.0145
u1863,0.6193,0.0042,0.0203
u1864,0.5859,0.0028,0.0225
u1865,0.5711,0.0029,0.014
u1866,0.6447,0.0024,0.0167
u1867,0.6119,0.0043,0.023
u1868,0.642,0.0075,0.0221
u1869,0.6449,0.0031,0.0172
u1870,0.5231,0.0038,0.0215
u1871,0.3484,0.002,0.0096
u1872,0.6122,0.0078,0.0192
u1873,0.5453,0.0041,0.0237
u1874,0.5642,0.0033,0.0243
u1875,0.605,0.0041,0.0269
u1876,0.6179,0.0018,0.0077
u1877,0.6453,0.0016,0.0126
u1878,0.6131,0.0058,0.0252
u1879,0.2574,0.0019,0.0108
u1880,0.6532,0.0061,0.0169
u1881,0.5875,0.0032,0.0169
u1882,0.6493,0.0048,0.0128
u1883,0.643,0.0021,0.0103
u1884,0.5835,0.0022,0.0136
u1885,0.0277,0.0039,0.0228
u1886,0.6269,0.0067,0.0245
u1887,0.5826,0.0029,0.0169
u1888,0.5629,0.0027,0.0265
u1889,0.5927,0.0085,0.0157
u1890,0.5956,0.0218,0.0347
u1891,0.5475,0.003,0.0144
u1892,0.6244,0.0038,0.0212
u1893,0.3178,0.0049,0.0185
u1894,0.6227,0.0122,0.0246
u1895,0.6024,0.0037,0.0161
u1896,0.5963,0.0036,0.019
u1897,0.5158,0.0039,0.0188
u1898,0.6062,0.011,0.0255
u1899,0.4896,0.0031,0.02
u1900,0.5922,0.0029,0.0167
u1901,0.4185,0.0028,0.0219
u1902,0.4378,0.0035,0.0208
u1903,0.5914,0.0032,0.026
u1904,0.6118,0.003,0.0157
u1905,0.6661,0.0029,0.0182
u1906,0.6202,0.0036,0.0129
u1907,0.6091,0.0037,0.0133
u1908,0.3755,0.0166,0.0306
u1909,0.6039,0.0021,0.0187
u1910,0.567,0.0023,0.0119
u1911,0.4066,0.0044,0.022
u1912,0.582,0.0029,0.0217
u1913,0.6329,0.0081,0.0232
u1914,0.6333,0.0052,0.0265
u1915,0.5913,0.0038,0.024
u1916,0.428,0.0046,0.0181
u1917,0.616,0.0025,0.0153
u1918,0.5935,0.0029,0.0093
u1919,0.5369,0.0115,0.0215
u1920,0.4125,0.0063,0.0088
u1921,0.6443,0.0073,0.0241
u1922,0.6423,0.0077,0.0163
u1923,0.5204,0.0055,0.0216
u1924,0.5495,0.003,0.0207
u1925,0.6279,0.0042,0.0235
u1926,0.4153,0.0039,0.0254
u1927,0.6307,0.0034,0.0227
u1928,0.6121,0.0031,0.0224
u1929,0.6201,0.0036,0.0185
u1930,0.6245,0.0081,0.0151
u1931,0.5811,0.0017,0.0197
u1932,0.6105,0.0221,0.0243
u1933,0.2256,0.0022,0.0164
u1934,0.553,0.0046,0.0278
u1935,0.6247,0.0032,0.0302
u1936,0.6137,0.003,0.0127
u1937,0.3576,0.0042,0.0127
u1938,0.6235,0.0017,0.0104
u1939,0.6189,0.0034,0.0228
u1940,0.6048,0.0133,0.0343
u1941,0.565,0.0032,0.0183
u1942,0.6542,0.0033,0.0181
u1943,0.5935,0.0023,0.0162
u1944,0.6143,0.0013,0.0131
u1945,0.6329,0.0018,0.0125
u1946,0.4928,0.0039,0.0238
u1947,0.5466,0.0053,0.0186
u1948,0.5816,0.0032,0.0186
u1949,0.4316,0.0035,0.0228
u1950,0.5967,0.0089,0.0164
u1951,0.6333,0.0052,0.0094
u1952,0.4541,0.0049,0.0213
u1953,0.6153,0.0027,0.0137
u1954,0.3284,0.0039,0.022
u1955,0.5995,0.0036,0.0248
u1956,0.4614,0.0019,0.0154
u1957,0.6171,0.0049,0.0178
u1958,0.6084,0.0078,0.0195
u1959,0.61,0.0033,0.0149
u1960,0.6492,0.0021,0.0153
u1961,0.3441,0.0018,0.008
u1962,0.615,0.0025,0.0247
u1963,0.6613,0.0028,0.015
u1964,0.5726,0.0036,0.0182
u1965,0.3601,0.0029,0.0145
u1966,0.4333,0.002,0.0153
u1967,0.6103,0.0033,0.0238
u1968,0.5477,0.003,0.015
u1969,0.6195,0.0036,0.0271
u1970,0.6384,0.003,0.0105
u1971,0.5728,0.0022,0.0099
u1972,0.4553,0.0072,0.0204
u1973,0.2977,0.0035,0.0162
u1974,0.4574,0.0096,0.0212
u1975,0.3968,0.0013,0.0149
u1976,0.5148,0.0022,0.0182
u1977,0.0931,0.0016,0.021
u1978,0.5985,0.0058,0.0203
u1979,0.5853,0.0034,0.0151
u1980,0.4509,0.0039,0.0216
u1981,0.6322,0.0033,0.015
u1982,0.5964,0.0044,0.0238
u1983,0.5824,0.0023,0.0228
u1984,0.3976,0.0021,0.012
u1985,0.6103,0.0029,0.0146
u1986,0.5879,0.0021,0.0188
u1987,0.0215,0.0019,0.0225
u1988,0.4777,0.0026,0.0194
u1989,0.5929,0.0023,0.0153
u1990,0.5073,0.0013,0.0208
u1991,0.5509,0.0017,0.0093
u1992,0.5547,0.0032,0.0095
u1993,0.6373,0.0022,0.0125
u1994,0.6104,0.0055,0.0252
u1995,0.6166,0.0033,0.0193
u1996,0.6052,0.0051,0.0247
u1997,0.5861,0.0034,0.0213
u1998,0.6637,0.009,0.0303
u1999,0.6031,0.0041,0.0213
u2000,0.5998,0.006,0.0202
u2001,0.6413,0.0023,0.0199
u2002,0.6402,0.0034,0.0294
u2003,0.5745,0.0035,0.027
u2004,0.467,0.0019,0.0181
u2005,0.4669,0.0016,0.0069
u2006,0.2269,0.0017,0.0011
u2007,0.6308,0.0209,0.0239
u2008,0.6175,0.0025,0.0229
u2009,0.5791,0.0023,0.019
u2010,0.5598,0.0033,0.0193
u2011,0.6437,0.0049,0.0139
u2012,0.5696,0.0036,0.0149
u2013,0.3708,0.002,0.0135
u2014,0.1496,0.0027,0.0122
u2015,0.6429,0.0035,0.0135
u2016,0.4184,0.0024,0.0263
u2017,0.6429,0.0015,0.025
u2018,0.6387,0.0071,0.0275
u2019,0.5904,0.0019,0.0186
u2020,0.5933,0.0027,0.0195
u2021,0.5618,0.0022,0.0156
u2022,0.6017,0.0045,0.0232
u2023,0.6022,0.0037,0.0259
u2024,0.6646,0.0019,0.0136
u2025,0.627,0.0035,0.0129
u2026,0.5757,0.0018,0.0147
u2027,0.6642,0.0052,0.0229
u2028,0.5791,0.0036,0.0301
u2029,0.6323,0.0016,0.0177
u2030,0.6382,0.0025,0.0104
u2031,0.6263,0.0022,0.0227
u2032,0.5566,0.0035,0.0165
u2033,0.4192,0.0036,0.0176
u2034,0.6153,0.0019,0.01
u2035,0.4291,0.0036,0.0136
u2036,0.6189,0.0032,0.0203
u2037,0.65,0.0024,0.01
u2038,0.5904,0.0049,0.0179
u2039,0.5298,0.0054,0.0266
u2040,0.5284,0.0019,0.0252
u2041,0.616,0.0143,0.0191
u2042,0.6279,0.0057,0.013
u2043,0.6346,0.0031,0.0178
u2044,0.6096,0.0037,0.0223
u2045,0.6322,0.0027,0.0216
u2046,0.6646,0.0074,0.032
u2047,0.6295,0.0014,0.0056
u2048,0.6178,0.0024,0.0146
u2049,0.6379,0.0092,0.0284
u2050,0.6496,0.0054,0.0195
u2051,0.0234,0.0035,0.0198
u2052,0.5667,0.0022,0.0171
u2053,0.656,0.0019,0.0244
u2054,0.4935,0.0027,0.0217
u2055,0.5293,0.0068,0.0249
u2056,0.5368,0.0091,0.0223
u2057,0.5317,0.004,0.0163
u2058,0.468,0.004,0.0175
u2059,0.295,0.003,0.0181
u2060,0.6016,0.0034,0.0188
u2061,0.2281,0.0035,0.0183
u2062,0.5271,0.003,0.0187
u2063,0.567,0.0086,0.022
u2064,0.5311,0.003,0.0258
u2065,0.5715,0.0036,0.0152
u2066,0.4682,0.0042,0.014
u2067,0.6622,0.0037,0.0248
u2068,0.5435,0.0058,0.021
u2069,0.6103,0.002,0.0117
u2070,0.6205,0.0029,0.0247
u2071,0.4755,0.0023,0.0068
u2072,0.5399,0.0033,0.0055
u2073,0.3384,0.0015,0.0154
u2074,0.6646,0.0128,0.021
u2075,0.643,0.0047,0.027
u2076,0.6266,0.0024,0.0079
u2077,0.6646,0.005,0.0254
u2078,0.6019,0.0019,0.0136
u2079,0.0218,0.0052,0.018
u2080,0.6525,0.0016,0.0219
u2081,0.573,0.0034,0.0111
u2082,0.5153,0.0022,0.0149
u2083,0.6362,0.0027,0.0136
u2084,0.4985,0.0013,0.0181
u2085,0.6646,0.0016,0.0169
u2086,0.6122,0.0039,0.0194
u2087,0.2706,0.0022,0.0088
u2088,0.5668,0.0055,0.0182
u2089,0.6524,0.003,0.0063
u2090,0.562,0.0014,0.0094
u2091,0.6083,0.003,0.0202
u2092,0.5984,0.0015,0.0298
u2093,0.4333,0.0039,0.0194
u2094,0.3267,0.0015,0.0084
u2095,0.605,0.0011,0.0178
u2096,0.6337,0.0045,0.0189
u2097,0.6551,0.0014,0.0066
u2098,0.4079,0.0022,0.0191
u2099,0.5974,0.0019,0.0206
u2100,0.6387,0.0018,0.0224
u2101,0.6384,0.0018,0.0132
u2102,0.6478,0.0023,0.0105
u2103,0.6138,0.0019,0.0145
u2104,0.6356,0.0017,0.0107
u2105,0.3591,0.0016,0.0066
u2106,0.3973,0.002,0.0059
u2107,0.6023,0.0047,0.0222
u2108,0.615,0.0014,0.0242
u2109,0.5777,0.0025,0.0201
u2110,0.6331,0.0028,0.0105
u2111,0.6072,0.0015,0.0049
u2112,0.3314,0.0014,0.0109
u2113,0.5521,0.002,0.0159
u2114,0.3708,0.0021,0.0098
u2115,0.6048,0.0021,0.0078
u2116,0.3275,0.0014,0.0292
u2117,0.5771,0.0029,0.0259
u2118,0.5937,0.0036,0.0172
u2119,0.612,0.0025,0.0081
u2120,0.6242,0.0018,0.0138
u2121,0.184,0.0034,0.0182
u2122,0.5288,0.0021,0.0066
u2123,0.6453,0.0021,0.0172
u2124,0.4349,0.0019,0.022
u2125,0.0202,0.0017,0.0233
u2126,0.6211,0.0014,0.0069
u2127,0.1776,0.0031,0.0122
u2128,0.6084,0.0085,0.0171
u2129,0.5124,0.0024,0.0227
u2130,0.2888,0.0021,0.0118
u2131,0.6637,0.0017,0.0138
u2132,0.6261,0.0026,0.0126
u2133,0.6646,0.0021,0.0159
u2134,0.1601,0.0021,0.0125
u2135,0.5617,0.0015,0.021
u2136,0.5994,0.0033,0.0176
u2137,0.5721,0.0049,0.0177
u2138,0.5906,0.0019,0.0194
u2139,0.6001,0.0021,0.0207
u2140,0.614,0.0039,0.0174
u2141,0.5191,0.0019,0.0137
u2142,0.6095,0.0017,0.0168
u2143,0.6205,0.0014,0.0198
u2144,0.6612,0.0013,0.0152
u2145,0.3387,0.0024,0.0077
u2146,0.2703,0.0033,0.0068
u2147,0.6145,0.0024,0.0299
u2148,0.5838,0.0028,0.0168
u2149,0.6124,0.0056,0.0341
u2150,0.616,0.0028,0.0163
u2151,0.3845,0.0029,0.0158
u2152,0.5804,0.0057,0.0238
u2153,0.5446,0.0114,0.0296
u2154,0.6163,0.0109,0.0207
u2155,0.5841,0.0031,0.0128
u2156,0.0216,0.0147,0.0349
u2157,0.6184,0.0044,0.0134
u2158,0.5173,0.0042,0.0198
u2159,0.5849,0.0055,0.0257
u2160,0.5555,0.0026,0.0286
u2161,0.5517,0.0088,0.0314
u2162,0.5845,0.0017,0.0072
u2163,0.3747,0.0021,0.0094
u2164,0.6161,0.0067,0.0347
u2165,0.6158,0.0059,0.0303
u2166,0.6134,0.0039,0.0198
u2167,0.6567,0.003,0.0158
u2168,0.2899,0.004,0.0161
u2169,0.4398,0.0025,0.0215
u2170,0.5596,0.0047,0.0201
u2171,0.6311,0.0062,0.0233
u2172,0.3653,0.0021,0.0184
u2173,0.414,0.0021,0.0158
u2174,0.463,0.0207,0.0394
u2175,0.581,0.0115,0.024
u2176,0.585,0.0026,0.0248
u2177,0.4506,0.0109,0.0252
u2178,0.5608,0.0128,0.0191
u2179,0.5886,0.0055,0.0266
u2180,0.6221,0.0113,0.0305
u2181,0.5341,0.0059,0.0242
u2182,0.6298,0.0027,0.0202
u2183,0.3867,0.0024,0.0089
u2184,0.5984,0.0042,0.0285
u2185,0.6342,0.0028,0.025
u2186,0.5535,0.0254,0.0298
u2187,0.6031,0.0234,0.0229
u2188,0.6107,0.0189,0.0225
u2189,0.6418,0.0079,0.027
u2190,0.6455,0.0033,0.0263
u2191,0.6373,0.0038,0.0285
u2192,0.4877,0.002,0.0312
u2193,0.6091,0.0055,0.0272
u2194,0.6025,0.0066,0.0315
u2195,0.6438,0.01,0.0293
u2196,0.6646,0.005,0.0225
u2197,0.65,0.0024,0.014
u2198,0.579,0.0071,0.0328
u2199,0.5718,0.0069,0.0214
u2200,0.6112,0.0093,0.0234
u2201,0.4965,0.0037,0.0276
u2202,0.5869,0.0152,0.0309
u2203,0.5875,0.0089,0.0235
u2204,0.6235,0.0058,0.0308
u2205,0.5949,0.0058,0.0273
u2206,0.5803,0.0041,0.0203
u2207,0.6314,0.0119,0.0195
u2208,0.5719,0.0127,0.0204
u2209,0.4034,0.0055,0.0285
u2210,0.0216,0.0025,0.0164
u2211,0.5992,0.007,0.023
u2212,0.571,0.005,0.0068
u2213,0.5842,0.0043,0.0153
u2214,0.5751,0.0098,0.0237
u2215,0.5582,0.006,0.0204
u2216,0.3221,0.0029,0.0139
u2217,0.5779,0.0022,0.0213
u2218,0.5612,0.0064,0.0277
u2219,0.5744,0.01,0.0301
u2220,0.5874,0.0056,0.0244
u2221,0.6188,0.0022,0.0235
u2222,0.4357,0.0058,0.0317
u2223,0.5516,0.0063,0.0347
u2224,0.6318,0.0072,0.0275
u2225,0.4538,0.0058,0.0253
u2226,0.6392,0.0184,0.024
u2227,0.571,0.0035,0.0251
u2228,0.616,0.0026,0.0199
u2229,0.5557,0.0067,0.029
u2230,0.6021,0.0082,0.0337
u2231,0.6429,0.0064,0.019
u2232,0.5453,0.0077,0.0246
u2233,0.5819,0.025,0.0329
u2234,0.3948,0.0034,0.0094
u2235,0.5673,0.0133,0.0271
u2236,0.5716,0.0047,0.0276
u2237,0.5794,0.0061,0.0272
u2238,0.6341,0.0027,0.0231
u2239,0.6028,0.0051,0.0304
u2240,0.5943,0.0084,0.0229
u2241,0.6069,0.0029,0.0196
u2242,0.6162,0.0025,0.0181
u2243,0.599,0.0032,0.0324
u2244,0.6218,0.0111,0.03
u2245,0.5911,0.0042,0.0265
u2246,0.0221,0.0016,0.0125
u2247,0.6106,0.0147,0.0296
u2248,0.5972,0.0036,0.02
u2249,0.4868,0.0083,0.0267
u2250,0.5504,0.0032,0.0252
u2251,0.6078,0.0045,0.024
u2252,0.6254,0.0025,0.018
u2253,0.6029,0.0031,0.0181
u2254,0.6197,0.0014,0.0217
u2255,0.415,0.0011,0.0001
u2256,0.6024,0.0155,0.0367
u2257,0.4813,0.0037,0.0266
u2258,0.5134,0.0043,0.0306
u2259,0.168,0.007,0.0183
u2260,0.542,0.0026,0.0182
u2261,0.6581,0.0193,0.0226
u2262,0.6249,0.0019,0.022
u2263,0.6015,0.0084,0.0181
u2264,0.5809,0.0332,0.0371
u2265,0.549,0.0141,0.0265
u2266,0.5889,0.0171,0.0207
u2267,0.6041,0.0108,0.0259
u2268,0.6234,0.0026,0.0086
u2269,0.6215,0.0055,0.0218
u2270,0.615,0.0026,0.0146
u2271,0.4352,0.0128,0.0238
u2272,0.6419,0.0086,0.0231
u2273,0.6281,0.0049,0.0217
u2274,0.5719,0.0209,0.0349
u2275,0.6127,0.0036,0.022
u2276,0.6085,0.0038,0.0304
u2277,0.6586,0.0059,0.018
u2278,0.5516,0.0129,0.0252
u2279,0.6293,0.0155,0.028
u2280,0.6187,0.0029,0.0203
u2281,0.5279,0.0076,0.023
u2282,0.6648,0.0028,0.0146
u2283,0.3652,0.0021,0.0226
u2284,0.6646,0.0034,0.0149
u2285,0.3351,0.0021,0.0235
u2286,0.6329,0.004,0.0194
u2287,0.6316,0.0043,0.0302
u2288,0.6368,0.0018,0.0155
u2289,0.4542,0.01,0.028
u2290,0.2089,0.0034,0.0181
u2291,0.5444,0.0067,0.0278
u2292,0.6006,0.0126,0.0285
u2293,0.6445,0.0059,0.0289
u2294,0.6514,0.004,0.0161
u2295,0.5468,0.0065,0.0241
u2296,0.642,0.0029,0.0183
u2297,0.6125,0.0064,0.0271
u2298,0.5617,0.0029,0.0129
u2299,0.578,0.0028,0.0256
u2300,0.6364,0.0031,0.0298
u2301,0.5925,0.0038,0.0218
u2302,0.6124,0.0033,0.0165
u2303,0.5915,0.0249,0.0387
u2304,0.6418,0.0012,0.0104
u2305,0.2919,0.0021,0.0208
u2306,0.52,0.0194,0.0284
u2307,0.624,0.0066,0.0302
u2308,0.5946,0.0131,0.0198
u2309,0.4479,0.003,0.0293
u2310,0.6585,0.0056,0.0062
u2311,0.5433,0.0156,0.0299
u2312,0.5396,0.0169,0.0262
u2313,0.5481,0.0066,0.0231
u2314,0.596,0.004,0.0171
u2315,0.5575,0.0055,0.0209
u2316,0.5655,0.0054,0.0163
u2317,0.5732,0.0048,0.0296
u2318,0.3936,0.0055,0.0299
u2319,0.5982,0.0238,0.0324
u2320,0.5835,0.0157,0.0321
u2321,0.58,0.0134,0.0265
u2322,0.6128,0.0038,0.0167
u2323,0.6439,0.0111,0.0219
u2324,0.6447,0.005,0.0097
u2325,0.0261,0.0024,0.0112
u2326,0.3392,0.0022,0.0191
u2327,0.3722,0.0036,0.0235
u2328,0.6384,0.0105,0.0334
u2329,0.6162,0.0039,0.0286
u2330,0.6514,0.0031,0.0211
u2331,0.6223,0.0033,0.0168
u2332,0.5419,0.0065,0.0352
u2333,0.5793,0.0153,0.0296
u2334,0.6613,0.0025,0.0074
u2335,0.5844,0.0033,0.0226
u2336,0.4055,0.0043,0.0238
u2337,0.5852,0.003,0.0221
u2338,0.4469,0.005,0.0182
u2339,0.6004,0.0033,0.0171
u2340,0.5678,0.0156,0.0206
u2341,0.5793,0.0056,0.0203
u2342,0.6563,0.0029,0.0182
u2343,0.3016,0.0036,0.0291
u2344,0.4085,0.006,0.0297
u2345,0.597,0.0317,0.0337
u2346,0.022,0.0065,0.0133
u2347,0.6542,0.0024,0.0176
u2348,0.5295,0.0057,0.0162
u2349,0.5847,0.0027,0.0188
u2350,0.5953,0.0026,0.0282
u2351,0.4304,0.0058,0.0185
u2352,0.5952,0.0028,0.023
u2353,0.5942,0.0058,0.028
u2354,0.5369,0.0023,0.0211
u2355,0.6172,0.0162,0.0252
u2356,0.5994,0.0048,0.0219
u2357,0.59,0.0026,0.0185
u2358,0.6433,0.0025,0.0245
u2359,0.5959,0.0031,0.0167
u2360,0.0215,0.0147,0.023
u2361,0.5753,0.0036,0.0225
u2362,0.6377,0.005,0.0274
u2363,0.5041,0.0221,0.0304
u2364,0.5656,0.0082,0.0236
u2365,0.589,0.0044,0.0172
u2366,0.601,0.0068,0.0274
u2367,0.4307,0.0029,0.018
u2368,0.6119,0.0155,0.0305
u2369,0.3868,0.0028,0.0148
u2370,0.5606,0.0041,0.022
u2371,0.5815,0.0216,0.032
u2372,0.3561,0.0022,0.025
u2373,0.5889,0.011,0.026
u2374,0.5854,0.0034,0.0165
u2375,0.6235,0.0044,0.024
u2376,0.6191,0.006,0.0263
u2377,0.0216,0.002,0.0108
u2378,0.6576,0.0049,0.0249
u2379,0.6022,0.0029,0.023
u2380,0.6002,0.0145,0.0354
u2381,0.5813,0.0089,0.0258
u2382,0.3499,0.0094,0.0288
u2383,0.6265,0.0017,0.0142
u2384,0.3715,0.0203,0.0234
u2385,0.591,0.007,0.0185
u2386,0.4711,0.0071,0.0242
u2387,0.482,0.0066,0.0212
u2388,0.5809,0.0046,0.019
u2389,0.6433,0.0063,0.0258
u2390,0.6554,0.003,0.0114
u2391,0.6419,0.003,0.0277
u2392,0.6614,0.004,0.0138
u2393,0.4698,0.0043,0.0283
u2394,0.6447,0.0083,0.0268
u2395,0.615,0.0036,0.0168
u2396,0.415,0.0023,0.0074
u2397,0.5671,0.0017,0.016
u2398,0.5774,0.0043,0.0258
u2399,0.2945,0.002,0.0213
u2400,0.6449,0.0018,0.0123
u2401,0.6142,0.0024,0.0214
u2402,0.5776,0.0251,0.0275
u2403,0.0626,0.0054,0.0335
u2404,0.6191,0.0054,0.0251
u2405,0.616,0.0051,0.0228
u2406,0.6637,0.0047,0.0211
u2407,0.6386,0.0067,0.0228
u2408,0.2445,0.0083,0.0257
u2409,0.6002,0.0078,0.0197
u2410,0.6302,0.007,0.0302
u2411,0.6111,0.0033,0.0271
u2412,0.5524,0.0017,0.0221
u2413,0.5885,0.0031,0.0226
u2414,0.6402,0.0027,0.0184
u2415,0.5817,0.0042,0.0194
u2416,0.6527,0.0047,0.0279
u2417,0.0743,0.0038,0.021
u2418,0.6015,0.0187,0.0288
u2419,0.4778,0.0109,0.0331
u2420,0.568,0.0043,0.0265
u2421,0.637,0.0048,0.0191
u2422,0.6427,0.0059,0.03
u2423,0.0917,0.0026,0.0141
u2424,0.4695,0.0053,0.0211
u2425,0.4319,0.0087,0.0173
u2426,0.5338,0.0164,0.0368
u2427,0.5485,0.0088,0.0253
u2428,0.5518,0.0102,0.0419
u2429,0.6381,0.0128,0.0121
u2430,0.6191,0.0065,0.0216
u2431,0.6326,0.0176,0.0305
u2432,0.6428,0.0017,0.0254
u2433,0.5615,0.008,0.0308
u2434,0.6354,0.0045,0.0253
u2435,0.6045,0.0058,0.0241
u2436,0.3341,0.0025,0.0234
u2437,0.6315,0.0047,0.015
u2438,0.3647,0.0024,0.0243
u2439,0.3802,0.003,0.0185
u2440,0.5436,0.0018,0.0169
u2441,0.577,0.0105,0.0238
u2442,0.5715,0.0028,0.0174
u2443,0.5197,0.0017,0.0042
u2444,0.6001,0.0048,0.019
u2445,0.4862,0.0033,0.0254
u2446,0.543,0.0077,0.0316
u2447,0.5684,0.0301,0.0302
u2448,0.5816,0.0025,0.0222
u2449,0.4185,0.0026,0.0029
u2450,0.6112,0.0031,0.0239
u2451,0.601,0.0064,0.0276
u2452,0.4669,0.0075,0.0208
u2453,0.6579,0.0023,0.0218
u2454,0.1079,0.0023,0.0237
u2455,0.6453,0.0024,0.0145
u2456,0.6525,0.0037,0.0198
u2457,0.5892,0.0044,0.0168
u2458,0.4128,0.0058,0.0175
u2459,0.517,0.0231,0.0273
u2460,0.6411,0.0038,0.001
u2461,0.5812,0.0104,0.0297
u2462,0.6179,0.012,0.0237
u2463,0.6161,0.0159,0.031
u2464,0.5753,0.0154,0.0165
u2465,0.5597,0.0056,0.027
u2466,0.4678,0.033,0.0282
u2467,0.5972,0.0184,0.0297
u2468,0.5561,0.0086,0.0279
u2469,0.5828,0.0083,0.0274
u2470,0.6401,0.0031,0.0235
u2471,0.3642,0.0094,0.0201
u2472,0.5171,0.0073,0.0261
u2473,0.6637,0.0094,0.0253
u2474,0.5727,0.0053,0.0334
u2475,0.5991,0.0125,0.0158
u2476,0.598,0.0028,0.0247
u2477,0.6081,0.0062,0.0299
u2478,0.5995,0.0047,0.0188
u2479,0.4877,0.013,0.0246
u2480,0.6002,0.0079,0.0326
u2481,0.5459,0.0202,0.0285
u2482,0.5689,0.0169,0.0238
u2483,0.5932,0.008,0.027
u2484,0.4923,0.0158,0.0285
u2485,0.5972,0.0066,0.0274
u2486,0.2326,0.0034,0.0165
u2487,0.5283,0.0128,0.0271
u2488,0.6096,0.0052,0.025
u2489,0.6178,0.0075,0.0246
u2490,0.5517,0.0016,0.0125
u2491,0.5341,0.0145,0.0187
u2492,0.4957,0.0187,0.0218
u2493,0.6319,0.0035,0.0196
u2494,0.6194,0.0014,0.0252
u2495,0.3827,0.0036,0.0187
u2496,0.6364,0.0082,0.0185
u2497,0.5915,0.0026,0.0144
u2498,0.5989,0.0164,0.0308
u2499,0.5467,0.0023,0.0148
u2500,0.6293,0.0037,0.0252
u2501,0.5886,0.0063,0.0213
u2502,0.4496,0.0111,0.0209
u2503,0.6352,0.0016,0.0129
u2504,0.5741,0.0036,0.016
u2505,0.6136,0.0045,0.0273
u2506,0.4117,0.0043,0.0238
u2507,0.595,0.0064,0.0228
u2508,0.607,0.0047,0.0194
u2509,0.4946,0.0263,0.0202
u2510,0.5683,0.0029,0.0283
u2511,0.5801,0.0038,0.03
u2512,0.5526,0.0031,0.0207
u2513,0.4185,0.0048,0.0305
u2514,0.6211,0.0027,0.0311
u2515,0.6193,0.0045,0.0162
u2516,0.5348,0.006,0.0283
u2517,0.5977,0.0067,0.0174
u2518,0.6244,0.0035,0.0268
u2519,0.5028,0.0097,0.0266
u2520,0.6018,0.0094,0.0251
u2521,0.5704,0.0059,0.0136
u2522,0.6239,0.0122,0.0331
u2523,0.5384,0.0036,0.0243
u2524,0.648,0.0106,0.029
u2525,0.6305,0.0042,0.0333
u2526,0.5698,0.0186,0.0142
u2527,0.3475,0.0029,0.0295
u2528,0.5573,0.034,0.0345
u2529,0.5613,0.019,0.0295
u2530,0.5587,0.0093,0.0308
u2531,0.5455,0.0203,0.0246
u2532,0.5854,0.0256,0.0253
u2533,0.591,0.0052,0.0282
u2534,0.6206,0.004,0.0289
u2535,0.6042,0.0027,0.0207
u2536,0.6031,0.0076,0.0208
u2537,0.6307,0.0186,0.0314
u2538,0.3929,0.0018,0.0053
u2539,0.6275,0.0134,0.0298
u2540,0.6061,0.0026,0.0242
u2541,0.6336,0.0085,0.0231
u2542,0.4583,0.0081,0.0231
u2543,0.6121,0.0027,0.0213
u2544,0.4835,0.0085,0.0235
u2545,0.4806,0.0129,0.031
u2546,0.6319,0.0025,0.0337
u2547,0.606,0.0199,0.0326
u2548,0.6444,0.0062,0.0242
u2549,0.3973,0.0045,0.0255
u2550,0.5792,0.0078,0.0304
u2551,0.607,0.0053,0.0262
u2552,0.5625,0.0188,0.0241
u2553,0.6347,0.0044,0.0312
u2554,0.6053,0.0096,0.0237
u2555,0.4761,0.0185,0.0354
u2556,0.5872,0.0109,0.0356
u2557,0.507,0.003,0.0257
u2558,0.6056,0.0064,0.0263
u2559,0.5199,0.0088,0.0268
u2560,0.6149,0.007,0.0356
u2561,0.6067,0.0017,0.0222
u2562,0.449,0.0097,0.0357
u2563,0.5626,0.0086,0.0287
u2564,0.5339,0.0053,0.0315
u2565,0.4357,0.0104,0.0357
u2566,0.5674,0.004,0.0293
u2567,0.5822,0.0095,0.0313
u2568,0.5266,0.0034,0.0257
u2569,0.5643,0.0058,0.024
u2570,0.6072,0.0058,0.031
u2571,0.6396,0.0045,0.0246
u2572,0.5855,0.0048,0.034
u2573,0.5907,0.006,0.0322
u2574,0.473,0.0045,0.0274
u2575,0.3427,0.0151,0.0431
u2576,0.524,0.0046,0.0316
u2577,0.4327,0.0041,0.0311
u2578,0.6615,0.0083,0.0291
u2579,0.6237,0.0041,0.0253
u2580,0.6423,0.0027,0.0262
u2581,0.5237,0.003,0.0196
u2582,0.616,0.0034,0.0184
u2583,0.5983,0.0035,0.0167
u2584,0.4215,0.0047,0.0282
u2585,0.615,0.0042,0.0131
u2586,0.5386,0.0147,0.0276
u2587,0.6427,0.0076,0.0205
u2588,0.5871,0.0075,0.0235
u2589,0.2711,0.0023,0.0218
u2590,0.6611,0.0033,0.0088
u2591,0.4842,0.0041,0.023
u2592,0.6009,0.0018,0.021
u2593,0.5834,0.0154,0.0228
u2594,0.5939,0.0028,0.0229
u2595,0.4455,0.0087,0.0207
u2596,0.6094,0.0039,0.0274
u2597,0.582,0.0051,0.026
u2598,0.5705,0.0068,0.023
u2599,0.5641,0.0047,0.0351
u2600,0.3765,0.004,0.0191
u2601,0.5426,0.0141,0.0273
u2602,0.6544,0.0039,0.0209
u2603,0.6436,0.0035,0.0231
